 Elevation, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, Delta Carrier phase, deltaCorrected PR, 2nd delta,PS Residual, Los Value
48,-5574824.36,27,26,-1,27,17906.66,288.93,0.42,45.1,NLOS
48,-5593019.9,27,26,-1,27,17906.65,288.61,0.33,45.04,NLOS
48,-5611216.18,27,26,-1,27,17906.99,287.54,1.06,46.02,NLOS
48,-5629412.89,27,26,-1,27,17906.84,287.38,0.16,47.14,NLOS
45,-9431177.05,27,26,-1,26,17926.98,291.41,-2.34,615.14,NLOS
45,-9449376.19,27,26,-1,27,17927.88,289.83,1.58,606.08,NLOS
46,-9467577.66,27,26,-1,27,17928.42,287.99,1.84,598.76,NLOS
46,-9485781.66,27,26,-1,27,17929.51,285.97,2.02,593.37,NLOS
46,-9503979.41,27,26,-1,27,17930.58,292.73,-6.76,581.12,NLOS
46,-9522174.66,27,26,-1,27,17930.09,295.42,-2.69,566.09,NLOS
40,-9811980.46,27,26,-1,26,18378.74,178.38,2.72,-50.41,NLOS
40,-11268519.56,27,26,-1,28,18385.69,178.73,0.18,-19.43,NLOS
40,-11286722.67,27,26,-1,27,18385.84,178.37,-0.35,-21.52,NLOS
46,-11397484.87,27,26,-1,26,17934.8,296.84,2.61,572.68,NLOS
40,-11304925.45,27,26,-1,27,18386.08,178.17,-0.21,-23.93,NLOS
40,-11323128.5,27,26,-1,27,18386.57,178.31,0.14,-26.38,NLOS
40,-11341331.7,27,26,-1,27,18386.52,178.53,0.22,-28.68,NLOS
46,-11615879.01,27,26,-1,28,17936.34,269.64,-2.63,501.78,NLOS
46,-11634077.11,27,26,-1,27,17936.26,276.96,-7.31,494.09,NLOS
46,-11652289.75,27,26,-1,27,17936.04,261.08,15.87,501.23,NLOS
46,-11670491.8,27,26,-1,27,17935.85,272.5,-11.41,497.79,NLOS
40,-11596258.82,27,26,-1,33,18387.86,206.98,14.42,22.08,NLOS
40,-11614467.7,27,26,-1,32,18388.04,186.37,-20.61,25.77,NLOS
46,-11718702.94,27,26,-1,37,18488.11,282.92,-96.14,-44.09,NLOS
40,-11632678.69,27,26,-1,27,18388.08,188.6,2.23,31.56,NLOS
40,-11650885.9,27,26,-1,27,18388.3,184.94,-3.65,33.57,NLOS
40,-11669091.83,27,26,-1,27,18388.49,183.78,-1.16,34.3,NLOS
24,-11822253.58,27,26,-1,27,18539.11,333.31,6.66,199.21,NLOS
46,-12052908.54,27,26,-1,33,17938.64,265.91,0.89,597.62,NLOS
40,-12033105.23,27,26,-1,26,18391.64,194.57,16.78,-69.73,NLOS
40,-12051309.56,27,26,-1,27,18391.53,173.31,-21.25,-82.29,NLOS
40,-12069510.33,27,26,-1,27,18391.77,177.7,4.39,-89.12,NLOS
40,-12087722.67,27,26,-1,27,18391.95,197.82,20.12,-77.18,NLOS
40,-12105937.74,27,26,-1,27,18391.95,197.39,-0.43,-65.8,NLOS
40,-12124151.72,27,26,-1,27,18392.12,195.21,-2.18,-56.72,NLOS
40,-12142359.5,27,26,-1,27,18391.76,188.54,-6.67,-54.44,NLOS
40,-12160555.04,27,26,-1,27,18394.29,176.42,-12.12,-64.39,NLOS
40,-12415497.17,27,26,-1,26,18394.23,167.2,2.82,-10.91,NLOS
40,-12433693.16,27,26,-1,27,18394.68,178.12,10.92,-21.03,NLOS
40,-12633934.62,27,26,-1,31,18395.99,186.47,30.23,-46.63,NLOS
46,-12872140.23,27,26,-1,26,17943.11,251.65,21.64,549.66,NLOS
24,-12932628.12,27,26,-1,26,18567.46,362.26,-1.63,1.32,NLOS
24,-12950841.3,27,26,-1,27,18569.6,364.11,1.85,9,NLOS
8,-13190400.36,27,26,-1,26,18792.13,575.79,-38214228.75,69.98,NLOS
46,-13090677.8,27,26,-1,32,17944.15,207.12,51.84,620.08,NLOS
46,-13145291.41,27,26,-1,26,17944.08,272.75,-12.79,616.31,NLOS
46,-13163492.94,27,26,-1,27,17944.47,265.02,7.73,612.35,NLOS
24,-13132895.33,27,26,-1,28,18559.05,353.56,1.91,6.7,NLOS
46,-13181689.89,27,26,-1,27,17944.74,269.81,-4.78,603.51,NLOS
39,-13289508.43,27,26,-1,28,18400.2,330.21,134.04,124.2,NLOS
24,-13624503.03,27,26,-1,26,18566.77,360.98,-4.16,60.02,NLOS
24,-13642708.52,27,26,-1,27,18562.13,356.63,-4.35,60.02,NLOS
24,-13770157.63,27,26,-1,26,18561.8,354.81,-2.68,68.25,NLOS
24,-13788361.33,27,26,-1,27,18560.38,354.89,0.08,66.46,NLOS
24,-13806570.23,27,26,-1,27,18565.59,360.09,5.2,69.86,NLOS
24,-13824774.45,27,26,-1,27,18560.9,355.41,-4.68,68.58,NLOS
24,-14334421.57,27,26,-1,21,18564.31,360.61,-0.91,-11.2,NLOS
24,-14389034.66,27,26,-1,28,18560.45,356.75,0.5,-8.9,NLOS
24,-14407237.67,27,26,-1,28,18559.88,356.48,-0.27,-9.29,NLOS
24,-14425438.08,27,26,-1,27,18557.29,353.89,-2.59,-12.28,NLOS
24,-14443647.87,27,26,-1,27,18566.68,363.28,9.39,-5.89,NLOS
7,-14883495.67,27,26,-1,27,18786.5,149161.45,-149763.8,113.52,NLOS
24,-14862356.64,27,26,-1,28,18547.66,344.27,1.91,25.64,NLOS
46,-15147710.89,27,26,-1,26,17953.08,247.46,4.06,542.25,NLOS
50,-15476589.29,27,26,-1,28,17928.22,275.46,-0.53,44.06,LOS
50,-15494772.81,27,26,-1,28,17928.09,295.46,-20.01,23.89,LOS
46,-15748460.01,27,26,-1,29,17956.28,237.12,5.32,578.37,NLOS
46,-15766654.2,27,26,-1,28,17955.26,255.82,-18.71,569.47,NLOS
14,-15999666.36,27,26,-1,28,18045.17,186.47,-28.16,149.71,NLOS
6,-16339687.97,27,26,-1,25,18783.77,583.44,-41464469.76,47.82,NLOS
46,-16203552.91,27,26,-1,26,17958.25,217.33,-0.43,600.14,NLOS
26,-16428409,27,26,-1,34,18409.32,207.72,27.68,-27.95,NLOS
38,-248617.76,27,26,-1,34,18442.76,231.26,-11.97,10.74,NLOS
14,-479546.49,27,26,-1,32,17657.49,542.41,0.5,1278.01,NLOS
14,-497763.46,27,26,-1,31,17657.76,528.11,14.3,1294.28,NLOS
14,-552412.38,27,26,-1,26,17657.93,524.54,7.5,1340.49,NLOS
14,-570604.95,27,26,-1,27,17657.9,553.1,-28.57,1331.75,NLOS
14,-588802.74,27,26,-1,27,17658.04,548.43,4.67,1327.64,NLOS
22,-711018.59,27,26,-1,29,18550.59,351.09,-3.43,15.41,NLOS
48,-759674.65,27,26,-1,32,17984.78,218.06,-0.39,477.37,NLOS
22,-729220.62,27,26,-1,28,18561.72,359.22,8.13,14.94,NLOS
22,-747420.16,27,26,-1,27,18559.33,358.03,-1.19,13.18,NLOS
22,-765619.5,27,26,-1,27,18558.02,358.22,0.19,12.73,NLOS
22,-783822.84,27,26,-1,27,18562.43,361.13,2.91,14.76,NLOS
22,-802026.62,27,26,-1,27,18562.89,361.29,0.15,16.94,NLOS
22,-820232.42,27,26,-1,27,18564.92,363.92,2.63,21.75,NLOS
22,-838410.81,27,26,-1,27,18536.43,359.12,-4.8,22.82,NLOS
22,-856626.14,27,26,-1,27,18574.65,363.46,4.35,26.96,NLOS
22,-874822.13,27,26,-1,27,18554.73,353.43,-10.03,21.65,NLOS
22,-893037.69,27,26,-1,27,18572.59,356.9,3.46,21.52,NLOS
22,-1256969.07,27,26,-1,32,18551.74,350.44,-1.07,3.97,NLOS
22,-1275165.79,27,26,-1,28,18556,355,4.56,-0.31,NLOS
22,-1293372.49,27,26,-1,27,18564.69,363.39,8.39,5.09,NLOS
55,-1415789.17,27,26,-1,26,18379.29,181.04,0.26,41.25,NLOS
22,-1311576.76,27,26,-1,27,18563.37,362.07,-1.32,8.06,NLOS
55,-1433998.03,27,26,-1,27,18379.49,185.61,4.57,48.81,NLOS
22,-1329785.55,27,26,-1,27,18567.39,366.09,4.02,15.55,NLOS
55,-1452188.63,27,26,-1,27,18379.62,167.29,-18.33,38.12,NLOS
55,-1615960.2,27,26,-1,28,18379.85,168.48,-8.98,0.11,NLOS
55,-1634160.27,27,26,-1,27,18379.96,178.85,10.37,-3.21,NLOS
55,-1652354.22,27,26,-1,27,18379.9,172.05,-6.8,-10.25,NLOS
48,-1596995.47,27,26,-1,26,17984.77,4929.96,-23410810.23,617.32,NLOS
22,-1857630.92,27,26,-1,28,18561.62,360.92,-2.53,31.05,NLOS
22,-1875826.41,27,26,-1,28,18552.99,351.39,-9.53,24.94,NLOS
48,-1979053.99,27,26,-1,26,17989.24,202.59,1.53,458.48,NLOS
48,-1997262.5,27,26,-1,27,17989.23,202.61,-0.01,466.59,NLOS
12,-2036339.45,27,26,-1,26,17407.22,792.88,0.32,41.53,LOS
12,-2054539.92,27,26,-1,27,17404.43,796.27,-3.39,41.3,LOS
12,-2072738.66,27,26,-1,27,17403.32,797.38,-1.11,39.34,LOS
12,-2090872,27,26,-1,27,17339.66,791.49,5.89,41.54,LOS
12,-2109075.44,27,26,-1,27,17408.41,791.39,0.1,45.18,LOS
55,-2234687.64,27,26,-1,26,18381.03,182.83,15.03,-7.1,NLOS
22,-2130534.01,27,26,-1,26,18570.53,370.44,2.18,18.38,NLOS
55,-2252875.46,27,26,-1,27,18380.67,168.04,-14.79,-18.77,NLOS
22,-2148740.37,27,26,-1,27,18564.86,365.36,-5.08,25.24,NLOS
55,-2271069.09,27,26,-1,27,18381.07,174.24,6.19,-24.94,NLOS
12,-2163674.3,27,26,-1,28,17402.95,796.85,-1.91,44.63,LOS
22,-2166946.11,27,26,-1,27,18564.96,365.16,-0.2,31.18,NLOS
12,-2181874.16,27,26,-1,28,17405.49,794.01,2.84,45,LOS
12,-2200076.03,27,26,-1,27,17405.76,794.04,-0.03,47.07,LOS
55,-2325759.94,27,26,-1,26,18450.94,197.08,5.99,-3.04,NLOS
12,-2218343.5,27,26,-1,27,17470,799.65,-5.61,44.89,LOS
55,-2343889.62,27,26,-1,27,18311.73,177.71,-19.38,-5.09,NLOS
12,-2236476.73,27,26,-1,27,17340.75,790.99,8.65,46.37,LOS
12,-2254678.5,27,26,-1,27,17406.71,793.39,-2.39,48.04,LOS
12,-2272881.28,27,26,-1,27,17407.97,792.43,0.95,50.43,LOS
12,-2291086.51,27,26,-1,27,17408.71,791.69,0.74,55.25,LOS
12,-2309287.36,27,26,-1,27,17406.03,794.67,-2.98,55.41,LOS
12,-2327490.55,27,26,-1,27,17407.73,792.97,1.7,57.9,LOS
12,-2345691.98,27,26,-1,27,17405.24,798.76,-5.79,55.33,LOS
12,-2363891.91,27,26,-1,27,17404.47,795.33,3.43,55.46,LOS
12,-2382091.96,27,26,-1,27,17404.83,795.57,-0.24,55.12,LOS
12,-2400292.25,27,26,-1,27,17404.82,795.58,-0.01,55.01,LOS
12,-2418496.88,27,26,-1,27,17409.16,790.94,4.65,59.54,LOS
12,-2436695.73,27,26,-1,27,17402.79,800.01,-9.07,55.59,LOS
12,-2454897.02,27,26,-1,27,17405.82,794.28,5.73,56.78,LOS
12,-2636907.58,27,26,-1,26,17403.77,796.03,-2.98,64.85,LOS
12,-2655107.03,27,26,-1,27,17403.95,795.85,0.18,64.5,LOS
12,-2673308.55,27,26,-1,27,17405.62,793.87,1.97,66.53,LOS
12,-2691515.16,27,26,-1,27,17410.58,792.22,1.66,70.33,LOS
12,-2709714.52,27,26,-1,27,17404.13,795.67,-3.46,69.9,LOS
12,-2727914.21,27,26,-1,27,17404.18,795.32,0.35,70.09,LOS
22,-3277053.59,27,26,-1,26,18561.21,362.01,0.8,27.31,NLOS
22,-3295251.12,27,26,-1,27,18557.98,357.28,-4.73,24.14,NLOS
22,-3313441.23,27,26,-1,27,18550.75,350.35,-6.93,13.85,NLOS
22,-3331630.52,27,26,-1,27,18548.78,349.58,-0.77,3.94,NLOS
22,-3349816.63,27,26,-1,27,18548.26,347.26,-2.31,-10.96,NLOS
54,-3472182.16,27,26,-1,28,18381.82,180.1,1.97,-22.95,NLOS
22,-3368011.88,27,26,-1,27,18554.93,356.33,9.07,-14.31,NLOS
54,-3490379.49,27,26,-1,28,18381.74,180.89,0.8,-23.91,NLOS
22,-3386209.54,27,26,-1,27,18557.03,358.73,2.4,-14.94,NLOS
54,-3508578.01,27,26,-1,27,18382.01,182.63,1.74,-23.99,NLOS
22,-3422624.61,27,26,-1,27,18570.86,372.26,7.25,2.93,NLOS
22,-3440828.02,27,26,-1,27,18563.51,364.91,-7.35,7.73,NLOS
22,-3459024.93,27,26,-1,27,18556.06,357.46,-7.45,6.05,NLOS
22,-3477225.05,27,26,-1,27,18559.52,360.62,3.17,7.26,NLOS
22,-3495422.82,27,26,-1,27,18557.5,359.8,-0.83,7.33,NLOS
22,-3513621.03,27,26,-1,27,18557.78,360.08,0.29,7.84,NLOS
22,-3531823.45,27,26,-1,27,18562.16,364.46,4.38,12.56,NLOS
22,-3550017.49,27,26,-1,27,18553.57,358.57,-5.89,11.59,NLOS
22,-3568205.94,27,26,-1,27,18549.33,353.13,-5.44,3.84,NLOS
22,-3586391.06,27,26,-1,27,18544.32,347.81,-5.31,-7.54,NLOS
22,-3604596.27,27,26,-1,27,18565.37,368.27,20.46,0.56,NLOS
54,-3854331.46,27,26,-1,26,18379.51,196.63,10.13,-12.13,NLOS
22,-3804742.05,27,26,-1,27,18573.33,377.73,9.62,-11.57,NLOS
15,-3973217.74,27,26,-1,26,17659.72,528.49,-28111221.46,643.91,NLOS
15,-4172838.09,27,26,-1,27,17660.17,24027.26,-22964.96,120.07,NLOS
15,-4191000.07,27,26,-1,27,17649.85,566.5,23460.76,94.25,NLOS
15,-4209177.68,27,26,-1,27,17661,551.35,15.15,78.35,NLOS
15,-4227378.91,27,26,-1,27,17657.31,527.75,23.6,85.76,NLOS
15,-4245582.55,27,26,-1,27,17655.58,525.4,2.35,95.29,NLOS
15,-4263779.48,27,26,-1,27,17661.23,532.69,-7.29,98.12,NLOS
15,-4281950.36,27,26,-1,27,17659.19,558.21,-25.53,75.19,NLOS
15,-4300136.36,27,26,-1,27,17659.59,544.22,13.99,67.08,NLOS
15,-4318347.14,27,26,-1,27,17659.87,521.19,23.03,81.96,NLOS
15,-4336561.54,27,26,-1,27,17659.77,517.1,4.09,100.44,NLOS
15,-4354686.44,27,26,-1,27,17580.04,521.73,-4.63,111.58,NLOS
15,-4372921.2,27,26,-1,27,17718.78,558.7,-36.97,90.18,NLOS
15,-4391049.02,27,26,-1,27,17601.56,540.31,18.38,83.55,NLOS
54,-4454842.1,27,26,-1,29,18441.63,181.46,-4.37,86.87,NLOS
54,-4473025.41,27,26,-1,27,18380.65,170.29,-11.17,73.98,NLOS
54,-4654853.43,27,26,-1,26,18380.73,179.01,-18.08,-5.43,NLOS
54,-4673060.2,27,26,-1,27,18380.59,196.11,17.1,5.44,NLOS
14,-1920993.08,30,26,4,25,18079.53,121.93,-26226192.57,200.85,NLOS
40,-3115751.95,31,26,-5,32,18319.22,135.49,10.63,-28.08,NLOS
48,-3402028.62,31,26,-4,33,18419.88,224.57,-30.78,0.49,NLOS
24,-11330502.09,31,26,-5,31,18569.75,364.55,15.64,-7.78,NLOS
38,-1213218.6,31,26,-5,32,18448.84,232.12,-14.25,22.73,NLOS
32,-616934.51,32,26,-6,33,18542.78,345.97,2.92,362221.54,NLOS
46,-10632863,32,26,-6,33,17931.45,230.04,40.29,587.01,NLOS
46,-13072417.67,32,26,-5,32,17944.1,258.96,0.47,565.75,NLOS
26,-5670412.67,33,26,-7,34,18546.29,350.99,-2.52,-52.34,NLOS
48,-5775075.24,33,26,7,26,17907.26,284.61,-12.11,146.81,NLOS
14,-3085754.15,33,26,-7,34,18106.58,119.92,-18.66,231.34,NLOS
47,-3045778.25,35,26,9,27,17902.29,310.29,6.96,96.11,NLOS
50,-15640412.47,35,26,9,26,17927.79,264.97,-0.33,39.11,LOS
56,-16210980.06,35,26,9,25,18616.48,401.8,16.25,18.49,NLOS
56,-12005698.95,36,26,-10,38,18597.98,393.5,0.64,26.51,NLOS
46,-69413.27,27,27,0,27,17896.69,271.29,29.73,143.26,NLOS
28,-1239507.91,27,27,0,28,18260.34,68.34,-2.16,2483.29,NLOS
46,-1899521.09,27,27,0,33,17899.11,291.77,0.44,51.53,NLOS
26,-2559122.42,27,27,0,32,18543.73,349.63,0.75,-43.79,NLOS
27,-3342701.71,27,27,0,28,18284.22,88.92,-0.56,2447.72,NLOS
40,-3406948.48,27,27,0,28,18322.11,116.22,-3.72,42.38,NLOS
32,-4191045.12,27,27,0,27,17647.49,548.72,-0.85,44.23,LOS
26,-4032977.93,27,27,0,28,18546.61,350.41,-7.13,50.63,NLOS
33,-5337292.77,27,27,0,27,17656.47,538.23,3.41,39.3,LOS
40,-11250315.97,27,27,0,28,18385.69,178.55,0.05,-17.82,NLOS
40,-11359535.36,27,27,0,27,18386.52,179.41,0.88,-30.22,NLOS
46,-11597673.5,27,27,0,28,17936.2,267.01,6.17,502.07,NLOS
56,-12770347.49,27,27,0,28,18602.03,437.52,14.27,14.48,NLOS
40,-12652130.91,27,27,0,31,18395.7,179.3,-7.17,-57.03,NLOS
40,-12670334.16,27,27,0,27,18395.43,187.29,7.98,-59.58,NLOS
24,-13842980.52,27,27,0,27,18562.77,357.28,1.87,69.16,NLOS
24,-14352628,27,27,0,27,18563.28,359.88,-0.73,-8.17,NLOS
24,-14844165.99,27,27,0,28,18545.45,342.35,8.53,38.38,NLOS
14,-15981492.56,27,27,0,28,18045.45,158.3,-73.99,179.01,NLOS
46,-16221770.79,27,27,0,27,17957.86,229.03,-11.7,615.53,NLOS
6,-16721934.58,27,27,0,28,18782.02,587.08,16.74,41.66,NLOS
22,-656429.79,27,27,0,26,18562.08,360.48,1.12,28.1,NLOS
55,-1470382.28,27,27,0,27,18379.85,170.47,3.18,30.47,NLOS
55,-1488578.37,27,27,0,27,18379.53,172.2,1.73,25.27,NLOS
55,-1506775,27,27,0,27,18379.76,174.16,1.97,20.6,NLOS
55,-1597768.8,27,27,0,28,18379.65,177.47,0.85,10.01,NLOS
12,-2127276.07,27,27,0,27,17405.84,794.26,-2.87,45.71,LOS
54,-4436588.83,27,27,0,29,18319.04,185.83,-17.26,89.76,NLOS
54,-4691251.31,27,27,0,27,18381.13,179.87,-16.23,0.04,NLOS
46,-87610.92,28,27,-1,27,17896.68,291.89,-20.6,146.51,NLOS
46,-1142629.8,28,27,-1,29,17898.33,298.93,0.93,28,NLOS
46,-1160822.26,28,27,-1,29,17899.06,295.96,2.97,28.46,NLOS
46,-1179014.88,28,27,-1,28,17898.2,296.14,-0.19,29.08,NLOS
46,-1197210.02,28,27,-1,28,17898.56,295.01,1.13,31.62,NLOS
28,-1257698.12,28,27,-1,27,18260.8,68.19,-0.15,2480.89,NLOS
46,-1215403.58,28,27,-1,28,17898.13,295.46,-0.45,32.59,NLOS
28,-1275891.5,28,27,-1,28,18263.5,70.9,2.7,2481.67,NLOS
28,-1294086.54,28,27,-1,28,18266.1,73.5,2.6,2484.1,NLOS
28,-1312276.7,28,27,-1,28,18260.92,68.31,-5.18,2481.65,NLOS
28,-1330473.18,28,27,-1,28,18267.71,75.4,7.09,2485.82,NLOS
46,-1288177.47,28,27,-1,27,17898.66,293.54,1.02,36.97,NLOS
32,-1489161.84,28,27,-1,27,17627.99,564.02,-19.85,142982.48,LOS
28,-1348661.91,28,27,-1,28,18261.15,69.14,-6.26,2482.55,NLOS
46,-1306371.36,28,27,-1,28,17899.23,292.81,0.73,38.57,NLOS
32,-1507348.08,28,27,-1,28,17624.98,567.33,-3.31,142976.41,LOS
28,-1366855.1,28,27,-1,28,18264.11,71.81,2.67,2483.44,NLOS
46,-1317343.61,28,27,-1,28,10794.27,176.31,116.51,39.92,NLOS
32,-1518324.51,28,27,-1,28,10638.95,331.96,235.37,142981.94,LOS
28,-1377828.67,28,27,-1,28,11017.31,46.41,-25.4,2486.1,NLOS
28,-1396019.09,28,27,-1,28,18263.49,70.88,24.47,2483.91,NLOS
77,-1778488.37,28,27,-1,35,18108.12,74.54,-69.97,102.88,NLOS
32,-1916737.31,28,27,-1,29,17634.1,559.41,-1.57,20.21,LOS
32,-1934930.27,28,27,-1,28,17633.37,559.83,-0.42,19.96,LOS
32,-1953124.59,28,27,-1,28,17634.84,558.36,1.47,21.08,LOS
32,-1971316.27,28,27,-1,28,17632.29,560.32,-1.95,20.15,LOS
32,-1989509.21,28,27,-1,28,17633.64,558.97,1.35,20.48,LOS
32,-2007699.31,28,27,-1,28,17630.9,561.71,-2.74,17.98,LOS
32,-2025892.83,28,27,-1,28,17634.42,557.89,3.82,19.2,LOS
32,-2044081.47,28,27,-1,28,17629.62,562.38,-4.49,15.82,LOS
46,-1917714.56,28,27,-1,32,17899.26,291.96,-0.19,52.71,NLOS
46,-2045031.65,28,27,-1,27,17900.78,277.05,3.96,19.5,NLOS
47,-2499985.3,28,27,-1,27,17901.88,287.96,-14.3,110.51,NLOS
47,-2518181.89,28,27,-1,28,17901.92,290.2,-2.23,112.71,NLOS
47,-2536376.8,28,27,-1,28,17901.68,291.56,-1.37,113.51,NLOS
47,-2554572.72,28,27,-1,28,17901.27,290.22,1.34,115.64,NLOS
26,-2577314.91,28,27,-1,27,18546.08,352.28,2.65,-45.1,NLOS
47,-2572767.47,28,27,-1,28,17900.8,291.07,-0.84,116.89,NLOS
47,-2590962.94,28,27,-1,28,17901.29,290.33,0.74,118.87,NLOS
47,-2609158.96,28,27,-1,28,17901.16,289.76,0.57,121.39,NLOS
47,-2627353.46,28,27,-1,28,17901,291.26,-1.5,122.39,NLOS
47,-2736492.27,28,27,-1,27,17900.39,294.05,1.89,103.2,NLOS
26,-2832034.54,28,27,-1,34,18548.6,355.1,-1.23,-29.73,NLOS
26,-2850234.34,28,27,-1,29,18553.46,359.66,4.56,-23.74,NLOS
47,-2973065.71,28,27,-1,27,17901.9,279.91,9.26,158.77,NLOS
39,-3166207.13,28,27,-1,39,17789,405.45,-0.34,61.67,LOS
47,-3264088.56,28,27,-1,30,17903.74,295.53,0.35,69.46,NLOS
47,-3282281.54,28,27,-1,29,17903.75,293.76,1.77,67.14,NLOS
27,-3360892.98,28,27,-1,27,18281.32,86.02,-2.9,2443.69,NLOS
27,-3379088.85,28,27,-1,28,18286.08,90.77,4.76,2444.25,NLOS
48,-3420217.12,28,27,-1,32,18447.49,251.88,27.31,-6.61,NLOS
40,-3352385.51,28,27,-1,27,18321.8,123.34,-5.97,66.53,NLOS
40,-3370573.96,28,27,-1,28,18321.85,118.78,-4.56,59.07,NLOS
40,-3388763.14,28,27,-1,28,18322.08,119.94,1.16,52.65,NLOS
26,-3577992.04,28,27,-1,27,18557.05,362.35,20.08,-56.28,NLOS
40,-3552401.22,28,27,-1,27,18322.4,130.45,1.2,-65.51,NLOS
40,-3570595.73,28,27,-1,28,18322.45,127.72,-2.73,-65.41,NLOS
26,-3650775.29,28,27,-1,28,18586.79,392.69,46.16,-51.25,NLOS
40,-3588790.02,28,27,-1,28,18321.76,127.93,0.21,-65.22,NLOS
26,-3668910.43,28,27,-1,28,18489.01,295.21,-97.48,-109.91,NLOS
27,-3706606.61,28,27,-1,27,18287.57,93.76,1.83,2449.85,NLOS
40,-3606982.48,28,27,-1,28,18321.72,126.52,-1.41,-66.56,NLOS
26,-3687142.44,28,27,-1,28,18585.89,392.08,96.88,-71.7,NLOS
27,-3724801.66,28,27,-1,28,18288.24,94.44,0.67,2451.09,NLOS
40,-3625173.9,28,27,-1,28,18321.87,125.6,-0.93,-68.95,NLOS
26,-3705342.92,28,27,-1,28,18554.36,360.55,-31.53,-65.03,NLOS
27,-3742994.8,28,27,-1,28,18286.49,92.68,-1.76,2450.43,NLOS
40,-3643364.91,28,27,-1,28,18322.32,125.33,-0.27,-71.74,NLOS
26,-3723542.46,28,27,-1,28,18553.42,359.62,-0.94,-59.29,NLOS
40,-3661555.01,28,27,-1,28,18322.59,124.54,-0.79,-75.45,NLOS
26,-3741733.89,28,27,-1,28,18545.31,351.21,-8.41,-61.97,NLOS
40,-3679747.11,28,27,-1,28,18323.08,126.36,1.83,-77.45,NLOS
26,-3759924.93,28,27,-1,28,18544.94,350.54,-0.67,-65.33,NLOS
26,-3778196.58,28,27,-1,28,18625.54,430.54,80,11.31,NLOS
26,-3942061.15,28,27,-1,27,18519.77,323.57,-29.17,114.86,NLOS
26,-3960222.95,28,27,-1,28,18515.74,319.84,-3.72,80.76,NLOS
26,-3978388.86,28,27,-1,28,18519.85,323.35,3.51,50.17,NLOS
26,-3996585.49,28,27,-1,28,18550.58,354.38,31.03,50.6,NLOS
26,-4014785.28,28,27,-1,28,18553.74,357.54,3.16,54.18,NLOS
32,-4209238.06,28,27,-1,27,17645.5,550.71,-1.99,40.97,LOS
32,-4227430.96,28,27,-1,28,17645.56,550.65,0.06,37.67,LOS
27,-4088150.49,28,27,-1,27,18290.37,94.17,1.72,-21.92,NLOS
27,-4106347.46,28,27,-1,28,18293.1,96.9,2.73,-21.15,NLOS
27,-4124540.13,28,27,-1,28,18288.95,92.75,-4.15,-24.69,NLOS
48,-4148163.55,28,27,-1,33,18509.64,313.44,24.45,126.19,NLOS
48,-4220986.83,28,27,-1,28,18464.93,268.72,-0.29,164.06,NLOS
27,-4543052.12,28,27,-1,27,18294.75,100.04,4.85,-13.66,NLOS
27,-4561247.79,28,27,-1,28,18295.73,101.32,1.28,-12.39,NLOS
27,-4579441.9,28,27,-1,28,18294.32,100.22,-1.11,-12.38,NLOS
27,-4597633.66,28,27,-1,28,18292.13,97.43,-2.79,-15.33,NLOS
26,-4578800.23,28,27,-1,27,18555.14,360.44,-5.53,5.44,NLOS
27,-4615826.42,28,27,-1,28,18293.29,98.58,1.16,-17.28,NLOS
26,-4596996.12,28,27,-1,28,18549.99,355.59,-4.85,6.92,NLOS
27,-4634021.88,28,27,-1,28,18296.15,101.75,3.16,-16.22,NLOS
33,-5355489.41,28,27,-1,27,17655.5,539.2,-0.97,41.24,LOS
33,-5373684.23,28,27,-1,28,17653.78,541.23,-2.02,41.05,LOS
33,-5391879.39,28,27,-1,28,17654.22,540.78,0.45,41.21,LOS
33,-5410073.92,28,27,-1,28,17653.69,541.32,-0.54,40.74,LOS
33,-5428267.79,28,27,-1,28,17653.13,542.18,-0.86,39.3,LOS
33,-5446464.32,28,27,-1,28,17655.89,539.71,2.47,40.23,LOS
48,-5403615.38,28,27,-1,27,18475.42,279.22,-0.08,157.87,NLOS
48,-5647610.48,28,27,-1,27,17906.93,286.19,1.19,49.43,NLOS
48,-5665809.21,28,27,-1,28,17907.3,285.31,0.88,52.57,NLOS
48,-5684008.54,28,27,-1,28,17907.3,284.7,0.61,56.29,NLOS
48,-5702207.06,28,27,-1,28,17906.54,285.49,-0.78,59.22,NLOS
25,-9892277.21,28,27,-1,29,18536.2,335.8,-79.26,74.97,NLOS
40,-9830190.61,28,27,-1,27,18378.71,179.45,1.07,-40.67,NLOS
40,-9848401.22,28,27,-1,28,18378.82,173.4,-6.05,-37.95,NLOS
40,-9866611.69,28,27,-1,28,18378.99,173.08,-0.32,-35.68,NLOS
40,-11213908.22,28,27,-1,33,18385.57,180.01,-1.09,-14.58,NLOS
40,-11232112.43,28,27,-1,29,18385.86,178.5,-1.51,-16.16,NLOS
46,-11415666.25,28,27,-1,27,17935.44,294.53,2.31,548.57,NLOS
46,-11433869.73,28,27,-1,28,17935.25,272.34,22.19,546.55,NLOS
40,-11377739.86,28,27,-1,27,18386.88,180.08,0.67,-31.22,NLOS
46,-11561269.39,28,27,-1,29,17935.84,269.95,3.71,503.25,NLOS
46,-11579465.56,28,27,-1,29,17933.09,273.18,-3.23,499.62,NLOS
46,-11700542.37,28,27,-1,38,18584.25,379.06,77.35,0.53,NLOS
